plotID,datetime,SM_10,SM_20
AEG45,4435,NA,NA
AEG45,4436,NA,NA
AEG45,4437,NA,NA
AEG45,4438,NA,NA
AEG45,4439,NA,NA
AEG45,4440,NA,NA
AEG45,4441,NA,NA
AEG45,4442,NA,NA
AEG45,4443,NA,NA
AEG45,4444,NA,NA
AEG45,4445,NA,NA
AEG45,4446,NA,NA
AEG45,4447,NA,NA
AEG45,4448,NA,NA
AEG45,4449,NA,NA
AEG45,4450,NA,NA
AEG45,4451,NA,NA
AEG45,4452,NA,NA
AEG45,4453,NA,NA
AEG45,4454,NA,NA
AEG45,4455,NA,NA
AEG45,4456,NA,NA
AEG45,4457,NA,NA
AEG45,4458,NA,NA
AEG45,4459,NA,NA
AEG45,4460,NA,NA
AEG45,4461,NA,NA
AEG45,4462,NA,NA
AEG45,4463,NA,NA
AEG45,4464,NA,NA
AEG45,4465,NA,NA
AEG45,4466,NA,NA
AEG45,4467,NA,NA
AEG45,4468,NA,NA
AEG45,4469,NA,NA
AEG45,4470,NA,NA
AEG45,4471,NA,NA
AEG45,4472,NA,NA
AEG45,4473,NA,NA
AEG45,4474,NA,NA
AEG45,4475,NA,NA
AEG45,4476,NA,NA
AEG45,4477,NA,NA
AEG45,4478,NA,NA
AEG45,4479,NA,NA
AEG45,4480,NA,NA
AEG45,4481,NA,NA
AEG45,4482,NA,NA
AEG45,4483,NA,NA
AEG45,4484,NA,NA
AEG45,4485,NA,NA
AEG45,4486,NA,NA
AEG45,4487,NA,NA
AEG45,4488,NA,NA
AEG45,4489,NA,NA
AEG45,4490,NA,NA
AEG45,4491,NA,NA
AEG45,4492,NA,NA
AEG45,4493,NA,NA
AEG45,4494,NA,NA
AEG45,4495,NA,NA
AEG45,4496,NA,NA
AEG45,4497,NA,NA
AEG45,4498,NA,NA
AEG45,4499,NA,NA
AEG45,4500,NA,NA
AEG45,4501,NA,NA
AEG45,4502,NA,NA
AEG45,4503,NA,NA
AEG45,4504,NA,NA
AEG45,4505,NA,NA
AEG45,4506,NA,NA
AEG45,4507,NA,NA
AEG45,4508,NA,NA
AEG45,4509,NA,NA
AEG45,4510,NA,NA
AEG45,4511,NA,NA
AEG45,4512,NA,NA
AEG45,4513,NA,NA
AEG45,4514,NA,NA
AEG45,4515,NA,NA
AEG45,4516,NA,NA
AEG45,4517,NA,NA
AEG45,4518,NA,NA
AEG45,4519,NA,NA
AEG45,4520,NA,NA
AEG45,4521,NA,NA
AEG45,4522,NA,NA
AEG45,4523,NA,NA
AEG45,4524,NA,NA
AEG45,4525,NA,NA
AEG45,4526,NA,NA
AEG45,4527,NA,NA
AEG45,4528,NA,NA
AEG45,4529,NA,NA
AEG45,4530,NA,NA
AEG45,4531,NA,NA
AEG45,4532,NA,NA
AEG45,4533,NA,NA
AEG45,4534,NA,NA
AEG45,4535,NA,NA
AEG45,4536,NA,NA
AEG45,4537,NA,NA
AEG45,4538,NA,NA
AEG45,4539,NA,NA
AEG45,4540,NA,NA
AEG45,4541,NA,NA
AEG45,4542,NA,NA
AEG45,4543,NA,NA
AEG45,4544,NA,NA
AEG45,4545,NA,NA
AEG45,4546,NA,NA
AEG45,4547,NA,NA
AEG45,4548,NA,NA
AEG45,4549,NA,NA
AEG45,4550,NA,NA
AEG45,4551,NA,NA
AEG45,4552,NA,NA
AEG45,4553,NA,NA
AEG45,4554,NA,NA
AEG45,4555,NA,NA
AEG45,4556,NA,NA
AEG45,4557,NA,NA
AEG45,4558,NA,NA
AEG45,4559,NA,NA
AEG45,4560,NA,NA
AEG45,4561,NA,NA
AEG45,4562,NA,NA
AEG45,4563,NA,NA
AEG45,4564,NA,NA
AEG45,4565,NA,NA
AEG45,4566,NA,NA
AEG45,4567,NA,NA
AEG45,4568,NA,NA
AEG45,4569,NA,NA
AEG45,4570,NA,NA
AEG45,4571,NA,NA
AEG45,4572,NA,NA
AEG45,4573,NA,NA
AEG45,4574,NA,NA
AEG45,4575,NA,NA
AEG45,4576,NA,NA
AEG45,4577,NA,NA
AEG45,4578,NA,NA
AEG45,4579,NA,NA
AEG45,4580,NA,NA
AEG45,4581,NA,NA
AEG45,4582,NA,NA
AEG45,4583,NA,NA
AEG45,4584,NA,NA
AEG45,4585,NA,NA
AEG45,4586,NA,NA
AEG45,4587,NA,NA
AEG45,4588,NA,NA
AEG45,4589,NA,NA
AEG45,4590,NA,NA
AEG45,4591,NA,NA
AEG45,4592,NA,NA
AEG45,4593,NA,NA
AEG45,4594,NA,NA
AEG45,4595,NA,NA
AEG45,4596,NA,NA
AEG45,4597,NA,NA
AEG45,4598,NA,NA
AEG45,4599,NA,NA
AEG45,4600,NA,NA
AEG45,4601,NA,NA
AEG45,4602,NA,NA
AEG45,4603,NA,NA
AEG45,4604,NA,NA
AEG45,4605,NA,NA
AEG45,4606,NA,NA
AEG45,4607,NA,NA
AEG45,4608,NA,NA
AEG45,4609,NA,NA
AEG45,4610,NA,NA
AEG45,4611,NA,NA
AEG45,4612,NA,NA
AEG45,4613,NA,NA
AEG45,4614,NA,NA
AEG45,4615,NA,NA
AEG45,4616,NA,NA
AEG45,4617,NA,NA
AEG45,4618,NA,NA
AEG45,4619,NA,NA
AEG45,4620,NA,NA
AEG45,4621,NA,NA
AEG45,4622,NA,NA
AEG45,4623,NA,NA
AEG45,4624,NA,NA
AEG45,4625,NA,NA
AEG45,4626,NA,NA
AEG45,4627,NA,NA
AEG45,4628,NA,NA
AEG45,4629,NA,NA
AEG45,4630,NA,NA
AEG45,4631,NA,NA
AEG45,4632,NA,NA
AEG45,4633,NA,NA
AEG45,4634,NA,NA
AEG45,4635,NA,NA
AEG45,4636,NA,NA
AEG45,4637,NA,NA
AEG45,4638,NA,NA
AEG45,4639,NA,NA
AEG45,4640,NA,NA
AEG45,4641,NA,NA
AEG45,4642,NA,NA
AEG45,4643,NA,NA
AEG45,4644,NA,NA
AEG45,4645,NA,NA
AEG45,4646,NA,NA
AEG45,4647,NA,NA
AEG45,4648,NA,NA
AEG45,4649,NA,NA
AEG45,4650,NA,NA
AEG45,4651,NA,NA
AEG45,4652,NA,NA
AEG45,4653,NA,NA
AEG45,4654,NA,NA
AEG45,4655,NA,NA
AEG45,4656,NA,NA
AEG45,4657,NA,NA
AEG45,4658,NA,NA
AEG45,4659,NA,NA
AEG45,4660,NA,NA
AEG45,4661,NA,NA
AEG45,4662,NA,NA
AEG45,4663,NA,NA
AEG45,4664,NA,NA
AEG45,4665,NA,NA
AEG45,4666,NA,NA
AEG45,4667,NA,NA
AEG45,4668,NA,NA
AEG45,4669,NA,NA
AEG45,4670,NA,NA
AEG45,4671,NA,NA
AEG45,4672,NA,NA
AEG45,4673,NA,NA
AEG45,4674,NA,NA
AEG45,4675,NA,NA
AEG45,4676,NA,NA
AEG45,4677,NA,NA
AEG45,4678,NA,NA
AEG45,4679,NA,NA
AEG45,4680,NA,NA
AEG45,4681,NA,NA
AEG45,4682,NA,NA
AEG45,4683,NA,NA
AEG45,4684,NA,NA
AEG45,4685,NA,NA
AEG45,4686,NA,NA
AEG45,4687,NA,NA
AEG45,4688,NA,NA
AEG45,4689,NA,NA
AEG45,4690,NA,NA
AEG45,4691,NA,NA
AEG45,4692,NA,NA
AEG45,4693,NA,NA
AEG45,4694,NA,NA
AEG45,4695,NA,NA
AEG45,4696,NA,NA
AEG45,4697,NA,NA
AEG45,4698,NA,NA
AEG45,4699,NA,NA
AEG45,4700,NA,NA
AEG45,4701,NA,NA
AEG45,4702,NA,NA
AEG45,4703,NA,NA
AEG45,4704,NA,NA
AEG45,4705,NA,NA
AEG45,4706,NA,NA
AEG45,4707,NA,NA
AEG45,4708,NA,NA
AEG45,4709,NA,NA
AEG45,4710,NA,NA
AEG45,4711,NA,NA
AEG45,4712,NA,NA
AEG45,4713,NA,NA
AEG45,4714,NA,NA
AEG45,4715,NA,NA
AEG45,4716,NA,NA
AEG45,4717,NA,NA
AEG45,4718,NA,NA
AEG45,4719,NA,NA
AEG45,4720,NA,NA
AEG45,4721,NA,NA
AEG45,4722,NA,NA
AEG45,4723,NA,NA
AEG45,4724,NA,NA
AEG45,4725,NA,NA
AEG45,4726,NA,NA
AEG45,4727,NA,NA
AEG45,4728,NA,NA
AEG45,4729,NA,NA
AEG45,4730,NA,NA
AEG45,4731,NA,NA
AEG45,4732,NA,NA
AEG45,4733,NA,NA
AEG45,4734,NA,NA
AEG45,4735,NA,NA
AEG45,4736,NA,NA
AEG45,4737,NA,NA
AEG45,4738,NA,NA
AEG45,4739,NA,NA
AEG45,4740,NA,NA
AEG45,4741,NA,NA
AEG45,4742,NA,NA
AEG45,4743,NA,NA
AEG45,4744,NA,NA
AEG45,4745,NA,NA
AEG45,4746,NA,NA
AEG45,4747,NA,NA
AEG45,4748,NA,NA
AEG45,4749,NA,NA
AEG45,4750,NA,NA
AEG45,4751,NA,NA
AEG45,4752,NA,NA
AEG45,4753,NA,NA
AEG45,4754,NA,NA
AEG45,4755,NA,NA
AEG45,4756,NA,NA
AEG45,4757,NA,NA
AEG45,4758,NA,NA
AEG45,4759,NA,NA
AEG45,4760,NA,NA
AEG45,4761,NA,NA
AEG45,4762,NA,NA
AEG45,4763,NA,NA
AEG45,4764,NA,NA
AEG45,4765,NA,NA
AEG45,4766,NA,NA
AEG45,4767,NA,NA
AEG45,4768,NA,NA
AEG45,4769,NA,NA
AEG45,4770,NA,NA
AEG45,4771,NA,NA
AEG45,4772,NA,NA
AEG45,4773,NA,NA
AEG45,4774,NA,NA
AEG45,4775,NA,NA
AEG45,4776,NA,NA
AEG45,4777,NA,NA
AEG45,4778,NA,NA
AEG45,4779,NA,NA
AEG45,4780,NA,NA
AEG45,4781,NA,NA
AEG45,4782,NA,NA
AEG45,4783,NA,NA
AEG45,4784,NA,NA
AEG45,4785,NA,NA
AEG45,4786,NA,NA
AEG45,4787,NA,NA
AEG45,4788,NA,NA
AEG45,4789,NA,NA
AEG45,4790,NA,NA
AEG45,4791,NA,NA
AEG45,4792,NA,NA
AEG45,4793,NA,NA
AEG45,4794,NA,NA
AEG45,4795,NA,NA
AEG45,4796,NA,NA
AEG45,4797,NA,NA
AEG45,4798,NA,NA
AEG45,4799,NA,NA
AEG45,4800,NA,NA
AEG45,4801,NA,NA
AEG45,4802,NA,NA
AEG45,4803,NA,NA
AEG45,4804,NA,NA
AEG45,4805,NA,NA
AEG45,4806,NA,NA
AEG45,4807,NA,NA
AEG45,4808,NA,NA
AEG45,4809,NA,NA
AEG45,4810,NA,NA
AEG45,4811,NA,NA
AEG45,4812,NA,NA
AEG45,4813,NA,NA
AEG45,4814,NA,NA
AEG45,4815,NA,NA
AEG45,4816,NA,NA
AEG45,4817,NA,NA
AEG45,4818,NA,NA
AEG45,4819,NA,NA
AEG45,4820,NA,NA
AEG45,4821,NA,NA
AEG45,4822,NA,NA
AEG45,4823,NA,NA
AEG45,4824,NA,NA
AEG45,4825,NA,NA
AEG45,4826,NA,NA
AEG45,4827,NA,NA
AEG45,4828,NA,NA
AEG45,4829,NA,NA
AEG45,4830,NA,NA
AEG45,4831,NA,NA
AEG45,4832,NA,NA
AEG45,4833,NA,NA
AEG45,4834,NA,NA
AEG45,4835,NA,NA
AEG45,4836,NA,NA
AEG45,4837,NA,NA
AEG45,4838,NA,NA
AEG45,4839,NA,NA
AEG45,4840,NA,NA
AEG45,4841,NA,NA
AEG45,4842,NA,NA
AEG45,4843,NA,NA
AEG45,4844,NA,NA
AEG45,4845,NA,NA
AEG45,4846,NA,NA
AEG45,4847,NA,NA
AEG45,4848,NA,NA
AEG45,4849,NA,NA
AEG45,4850,NA,NA
AEG45,4851,NA,NA
AEG45,4852,NA,NA
AEG45,4853,NA,NA
AEG45,4854,NA,NA
AEG45,4855,NA,NA
AEG45,4856,NA,NA
AEG45,4857,NA,NA
AEG45,4858,NA,NA
AEG45,4859,NA,NA
AEG45,4860,NA,NA
AEG45,4861,NA,NA
AEG45,4862,NA,NA
AEG45,4863,NA,NA
AEG45,4864,NA,NA
AEG45,4865,NA,NA
AEG45,4866,NA,NA
AEG45,4867,NA,NA
AEG45,4868,NA,NA
AEG45,4869,NA,NA
AEG45,4870,NA,NA
AEG45,4871,NA,NA
AEG45,4872,NA,NA
AEG45,4873,NA,NA
AEG45,4874,NA,NA
AEG45,4875,NA,NA
AEG45,4876,NA,NA
AEG45,4877,NA,NA
AEG45,4878,NA,NA
AEG45,4879,NA,NA
AEG45,4880,NA,NA
AEG45,4881,NA,NA
AEG45,4882,NA,NA
AEG45,4883,NA,NA
AEG45,4884,NA,NA
AEG45,4885,NA,NA
AEG45,4886,NA,NA
AEG45,4887,NA,NA
AEG45,4888,NA,NA
AEG45,4889,NA,NA
AEG45,4890,NA,NA
AEG45,4891,NA,NA
AEG45,4892,NA,NA
AEG45,4893,NA,NA
AEG45,4894,NA,NA
AEG45,4895,NA,NA
AEG45,4896,NA,NA
AEG45,4897,NA,NA
AEG45,4898,NA,NA
AEG45,4899,NA,NA
AEG45,4900,NA,NA
AEG45,4901,NA,NA
AEG45,4902,NA,NA
AEG45,4903,NA,NA
AEG45,4904,NA,NA
AEG45,4905,NA,NA
AEG45,4906,NA,NA
AEG45,4907,NA,NA
AEG45,4908,NA,NA
AEG45,4909,NA,NA
AEG45,4910,NA,NA
AEG45,4911,NA,NA
AEG45,4912,NA,NA
AEG45,4913,NA,NA
AEG45,4914,NA,NA
AEG45,4915,NA,NA
AEG45,4916,NA,NA
AEG45,4917,NA,NA
AEG45,4918,NA,NA
AEG45,4919,NA,NA
AEG45,4920,NA,NA
AEG45,4921,NA,NA
AEG45,4922,NA,NA
AEG45,4923,NA,NA
AEG45,4924,NA,NA
AEG45,4925,NA,NA
AEG45,4926,NA,NA
AEG45,4927,NA,NA
AEG45,4928,NA,NA
AEG45,4929,NA,NA
AEG45,4930,NA,NA
AEG45,4931,NA,NA
AEG45,4932,NA,NA
AEG45,4933,NA,NA
AEG45,4934,NA,NA
AEG45,4935,NA,NA
AEG45,4936,NA,NA
AEG45,4937,NA,NA
AEG45,4938,NA,NA
AEG45,4939,NA,NA
AEG45,4940,NA,NA
AEG45,4941,NA,NA
AEG45,4942,NA,NA
AEG45,4943,NA,NA
AEG45,4944,NA,NA
AEG45,4945,NA,NA
AEG45,4946,NA,NA
AEG45,4947,NA,NA
AEG45,4948,NA,NA
AEG45,4949,NA,NA
AEG45,4950,NA,NA
AEG45,4951,NA,NA
AEG45,4952,NA,NA
AEG45,4953,NA,NA
AEG45,4954,NA,NA
AEG45,4955,NA,NA
AEG45,4956,NA,NA
AEG45,4957,NA,NA
AEG45,4958,NA,NA
AEG45,4959,NA,NA
AEG45,4960,NA,NA
AEG45,4961,NA,NA
AEG45,4962,NA,NA
AEG45,4963,NA,NA
AEG45,4964,NA,NA
AEG45,4965,NA,NA
AEG45,4966,NA,NA
AEG45,4967,NA,NA
AEG45,4968,NA,NA
AEG45,4969,NA,NA
AEG45,4970,NA,NA
AEG45,4971,NA,NA
AEG45,4972,NA,NA
AEG45,4973,NA,NA
AEG45,4974,NA,NA
AEG45,4975,NA,NA
AEG45,4976,NA,NA
AEG45,4977,NA,NA
AEG45,4978,NA,NA
AEG45,4979,NA,NA
AEG45,4980,NA,NA
AEG45,4981,NA,NA
AEG45,4982,NA,NA
AEG45,4983,NA,NA
AEG45,4984,NA,NA
AEG45,4985,NA,NA
AEG45,4986,NA,NA
AEG45,4987,NA,NA
AEG45,4988,NA,NA
AEG45,4989,NA,NA
AEG45,4990,NA,NA
AEG45,4991,NA,NA
AEG45,4992,NA,NA
AEG45,4993,NA,NA
AEG45,4994,NA,NA
AEG45,4995,NA,NA
AEG45,4996,NA,NA
AEG45,4997,NA,NA
AEG45,4998,NA,NA
AEG45,4999,NA,NA
AEG45,5000,NA,NA
AEG45,5001,NA,NA
AEG45,5002,NA,NA
AEG45,5003,NA,NA
AEG45,5004,NA,NA
AEG45,5005,NA,NA
AEG45,5006,NA,NA
AEG45,5007,NA,NA
AEG45,5008,NA,NA
AEG45,5009,NA,NA
AEG45,5010,NA,NA
AEG45,5011,NA,NA
AEG45,5012,NA,NA
AEG45,5013,NA,NA
AEG45,5014,NA,NA
AEG45,5015,NA,NA
AEG45,5016,NA,NA
AEG45,5017,NA,NA
AEG45,5018,NA,NA
AEG45,5019,NA,NA
AEG45,5020,NA,NA
AEG45,5021,NA,NA
AEG45,5022,NA,NA
AEG45,5023,NA,NA
AEG45,5024,NA,NA
AEG45,5025,NA,NA
AEG45,5026,NA,NA
AEG45,5027,NA,NA
AEG45,5028,NA,NA
AEG45,5029,NA,NA
AEG45,5030,NA,NA
AEG45,5031,NA,NA
AEG45,5032,NA,NA
AEG45,5033,NA,NA
AEG45,5034,NA,NA
AEG45,5035,NA,NA
AEG45,5036,NA,NA
AEG45,5037,NA,NA
AEG45,5038,NA,NA
AEG45,5039,NA,NA
AEG45,5040,NA,NA
AEG45,5041,NA,NA
AEG45,5042,NA,NA
AEG45,5043,NA,NA
AEG45,5044,NA,NA
AEG45,5045,NA,NA
AEG45,5046,NA,NA
AEG45,5047,NA,NA
AEG45,5048,NA,NA
AEG45,5049,NA,NA
AEG45,5050,NA,NA
AEG45,5051,NA,NA
AEG45,5052,NA,NA
AEG45,5053,NA,NA
AEG45,5054,NA,NA
AEG45,5055,NA,NA
AEG45,5056,NA,NA
AEG45,5057,NA,NA
AEG45,5058,NA,NA
AEG45,5059,NA,NA
AEG45,5060,NA,NA
AEG45,5061,NA,NA
AEG45,5062,NA,NA
AEG45,5063,NA,NA
AEG45,5064,NA,NA
AEG45,5065,NA,NA
AEG45,5066,NA,NA
AEG45,5067,NA,NA
AEG45,5068,NA,NA
AEG45,5069,NA,NA
AEG45,5070,NA,NA
AEG45,5071,NA,NA
AEG45,5072,NA,NA
AEG45,5073,NA,NA
AEG45,5074,NA,NA
AEG45,5075,NA,NA
AEG45,5076,NA,NA
AEG45,5077,NA,NA
AEG45,5078,NA,NA
AEG45,5079,NA,NA
AEG45,5080,NA,NA
AEG45,5081,NA,NA
AEG45,5082,NA,NA
AEG45,5083,NA,NA
AEG45,5084,NA,NA
AEG45,5085,NA,NA
AEG45,5086,NA,NA
AEG45,5087,NA,NA
AEG45,5088,NA,NA
AEG45,5089,NA,NA
AEG45,5090,NA,NA
AEG45,5091,NA,NA
AEG45,5092,NA,NA
AEG45,5093,NA,NA
AEG45,5094,NA,NA
AEG45,5095,NA,NA
AEG45,5096,NA,NA
AEG45,5097,NA,NA
AEG45,5098,NA,NA
AEG45,5099,NA,NA
AEG45,5100,NA,NA
AEG45,5101,NA,NA
AEG45,5102,NA,NA
AEG45,5103,NA,NA
AEG45,5104,NA,NA
AEG45,5105,NA,NA
AEG45,5106,NA,NA
AEG45,5107,NA,NA
AEG45,5108,NA,NA
AEG45,5109,NA,NA
AEG45,5110,NA,NA
AEG45,5111,NA,NA
AEG45,5112,NA,NA
AEG45,5113,NA,NA
AEG45,5114,NA,NA
AEG45,5115,NA,NA
AEG45,5116,NA,NA
AEG45,5117,NA,NA
AEG45,5118,NA,NA
AEG45,5119,NA,NA
AEG45,5120,NA,NA
AEG45,5121,NA,NA
AEG45,5122,NA,NA
AEG45,5123,NA,NA
AEG45,5124,NA,NA
AEG45,5125,NA,NA
AEG45,5126,NA,NA
AEG45,5127,NA,NA
AEG45,5128,NA,NA
AEG45,5129,NA,NA
AEG45,5130,NA,NA
AEG45,5131,NA,NA
AEG45,5132,NA,NA
AEG45,5133,NA,NA
AEG45,5134,NA,NA
AEG45,5135,NA,NA
AEG45,5136,NA,NA
AEG45,5137,NA,NA
AEG45,5138,NA,NA
AEG45,5139,NA,NA
AEG45,5140,NA,NA
AEG45,5141,NA,NA
AEG45,5142,NA,NA
AEG45,5143,NA,NA
AEG45,5144,NA,NA
AEG45,5145,NA,NA
AEG45,5146,NA,NA
AEG45,5147,NA,NA
AEG45,5148,NA,NA
AEG45,5149,NA,NA
AEG45,5150,NA,NA
AEG45,5151,NA,NA
AEG45,5152,NA,NA
AEG45,5153,NA,NA
AEG45,5154,NA,NA
AEG45,5155,NA,NA
AEG45,5156,NA,NA
AEG45,5157,NA,NA
AEG45,5158,NA,NA
AEG45,5159,NA,NA
AEG45,5160,NA,NA
AEG45,5161,NA,NA
AEG45,5162,NA,NA
AEG45,5163,NA,NA
AEG45,5164,NA,NA
AEG45,5165,NA,NA
AEG45,5166,NA,NA
AEG45,5167,NA,NA
AEG45,5168,NA,NA
AEG45,5169,NA,NA
AEG45,5170,NA,NA
AEG45,5171,NA,NA
AEG45,5172,NA,NA
AEG45,5173,NA,NA
AEG45,5174,NA,NA
AEG45,5175,NA,NA
AEG45,5176,NA,NA
AEG45,5177,NA,NA
AEG45,5178,NA,NA
AEG45,5179,NA,NA
AEG45,5180,NA,NA
AEG45,5181,NA,NA
AEG45,5182,NA,NA
AEG45,5183,NA,NA
AEG45,5184,NA,NA
AEG45,5185,NA,NA
AEG45,5186,NA,NA
AEG45,5187,NA,NA
AEG45,5188,NA,NA
AEG45,5189,NA,NA
AEG45,5190,NA,NA
AEG45,5191,NA,NA
AEG45,5192,NA,NA
AEG45,5193,NA,NA
AEG45,5194,NA,NA
AEG45,5195,NA,NA
AEG45,5196,NA,NA
AEG45,5197,NA,NA
AEG45,5198,NA,NA
AEG45,5199,NA,NA
AEG45,5200,NA,NA
AEG45,5201,NA,NA
AEG45,5202,NA,NA
AEG45,5203,NA,NA
AEG45,5204,NA,NA
AEG45,5205,NA,NA
AEG45,5206,NA,NA
AEG45,5207,NA,NA
AEG45,5208,NA,NA
AEG45,5209,NA,NA
AEG45,5210,NA,NA
AEG45,5211,NA,NA
AEG45,5212,NA,NA
AEG45,5213,NA,NA
AEG45,5214,NA,NA
AEG45,5215,NA,NA
AEG45,5216,NA,NA
AEG45,5217,NA,NA
AEG45,5218,NA,NA
AEG45,5219,NA,NA
AEG45,5220,NA,NA
AEG45,5221,NA,NA
AEG45,5222,NA,NA
AEG45,5223,NA,NA
AEG45,5224,NA,NA
AEG45,5225,NA,NA
AEG45,5226,NA,NA
AEG45,5227,NA,NA
AEG45,5228,NA,NA
AEG45,5229,NA,NA
AEG45,5230,NA,NA
AEG45,5231,NA,NA
AEG45,5232,NA,NA
AEG45,5233,NA,NA
AEG45,5234,NA,NA
AEG45,5235,NA,NA
AEG45,5236,NA,NA
AEG45,5237,NA,NA
AEG45,5238,NA,NA
AEG45,5239,NA,NA
AEG45,5240,NA,NA
AEG45,5241,NA,NA
AEG45,5242,NA,NA
AEG45,5243,NA,NA
AEG45,5244,NA,NA
AEG45,5245,NA,NA
AEG45,5246,NA,NA
AEG45,5247,NA,NA
AEG45,5248,NA,NA
AEG45,5249,NA,NA
AEG45,5250,NA,NA
AEG45,5251,NA,NA
AEG45,5252,NA,NA
AEG45,5253,NA,NA
AEG45,5254,NA,NA
AEG45,5255,NA,NA
AEG45,5256,NA,NA
AEG45,5257,NA,NA
AEG45,5258,NA,NA
AEG45,5259,NA,NA
AEG45,5260,NA,NA
AEG45,5261,NA,NA
AEG45,5262,NA,NA
AEG45,5263,NA,NA
AEG45,5264,NA,NA
AEG45,5265,NA,NA
AEG45,5266,NA,NA
AEG45,5267,NA,NA
AEG45,5268,NA,NA
AEG45,5269,NA,NA
AEG45,5270,NA,NA
AEG45,5271,NA,NA
AEG45,5272,NA,NA
AEG45,5273,NA,NA
AEG45,5274,NA,NA
AEG45,5275,NA,NA
AEG45,5276,NA,NA
AEG45,5277,NA,NA
AEG45,5278,NA,NA
AEG45,5279,NA,NA
AEG45,5280,NA,NA
AEG45,5281,NA,NA
AEG45,5282,NA,NA
AEG45,5283,NA,NA
AEG45,5284,NA,NA
AEG45,5285,NA,NA
AEG45,5286,NA,NA
AEG45,5287,NA,NA
AEG45,5288,NA,NA
AEG45,5289,NA,NA
AEG45,5290,NA,NA
AEG45,5291,NA,NA
AEG45,5292,NA,NA
AEG45,5293,NA,NA
AEG45,5294,NA,NA
AEG45,5295,NA,NA
AEG45,5296,NA,NA
AEG45,5297,NA,NA
AEG45,5298,NA,NA
AEG45,5299,NA,NA
AEG45,5300,NA,NA
AEG45,5301,NA,NA
AEG45,5302,NA,NA
AEG45,5303,NA,NA
AEG45,5304,NA,NA
AEG45,5305,NA,NA
AEG45,5306,NA,NA
AEG45,5307,NA,NA
AEG45,5308,NA,NA
AEG45,5309,NA,NA
AEG45,5310,NA,NA
AEG45,5311,NA,NA
AEG45,5312,NA,NA
AEG45,5313,NA,NA
AEG45,5314,NA,NA
AEG45,5315,NA,NA
AEG45,5316,NA,NA
AEG45,5317,NA,NA
AEG45,5318,NA,NA
AEG45,5319,NA,NA
AEG45,5320,NA,NA
AEG45,5321,NA,NA
AEG45,5322,NA,NA
AEG45,5323,NA,NA
AEG45,5324,NA,NA
AEG45,5325,NA,NA
AEG45,5326,NA,NA
AEG45,5327,NA,NA
AEG45,5328,NA,NA
AEG45,5329,NA,NA
AEG45,5330,NA,NA
AEG45,5331,NA,NA
AEG45,5332,NA,NA
AEG45,5333,NA,NA
AEG45,5334,NA,NA
AEG45,5335,NA,NA
AEG45,5336,NA,NA
AEG45,5337,NA,NA
AEG45,5338,NA,NA
AEG45,5339,NA,NA
AEG45,5340,NA,NA
AEG45,5341,NA,NA
AEG45,5342,NA,NA
AEG45,5343,NA,NA
AEG45,5344,NA,NA
AEG45,5345,NA,NA
AEG45,5346,NA,NA
AEG45,5347,NA,NA
AEG45,5348,NA,NA
AEG45,5349,NA,NA
AEG45,5350,NA,NA
AEG45,5351,NA,NA
AEG45,5352,NA,NA
AEG45,5353,NA,NA
AEG45,5354,NA,NA
AEG45,5355,NA,NA
AEG45,5356,NA,NA
AEG45,5357,NA,NA
AEG45,5358,NA,NA
AEG45,5359,NA,NA
AEG45,5360,NA,NA
AEG45,5361,NA,NA
AEG45,5362,NA,NA
AEG45,5363,NA,NA
AEG45,5364,NA,NA
AEG45,5365,NA,NA
AEG45,5366,NA,NA
AEG45,5367,NA,NA
AEG45,5368,NA,NA
AEG45,5369,NA,NA
AEG45,5370,NA,NA
AEG45,5371,NA,NA
AEG45,5372,NA,NA
AEG45,5373,NA,NA
AEG45,5374,NA,NA
AEG45,5375,NA,NA
AEG45,5376,NA,NA
AEG45,5377,NA,NA
AEG45,5378,NA,NA
AEG45,5379,NA,NA
AEG45,5380,NA,NA
AEG45,5381,NA,NA
AEG45,5382,NA,NA
AEG45,5383,NA,NA
AEG45,5384,NA,NA
AEG45,5385,NA,NA
AEG45,5386,NA,NA
AEG45,5387,NA,NA
AEG45,5388,NA,NA
AEG45,5389,NA,NA
AEG45,5390,NA,NA
AEG45,5391,NA,NA
AEG45,5392,NA,NA
AEG45,5393,NA,NA
AEG45,5394,NA,NA
AEG45,5395,NA,NA
AEG45,5396,NA,NA
AEG45,5397,NA,NA
AEG45,5398,NA,NA
AEG45,5399,NA,NA
AEG45,5400,NA,NA
AEG45,5401,NA,NA
AEG45,5402,NA,NA
AEG45,5403,NA,NA
AEG45,5404,NA,NA
AEG45,5405,NA,NA
AEG45,5406,NA,NA
AEG45,5407,NA,NA
AEG45,5408,NA,NA
AEG45,5409,NA,NA
AEG45,5410,NA,NA
AEG45,5411,NA,NA
AEG45,5412,NA,NA
AEG45,5413,NA,NA
AEG45,5414,NA,NA
AEG45,5415,NA,NA
AEG45,5416,NA,NA
AEG45,5417,NA,NA
AEG45,5418,NA,NA
AEG45,5419,NA,NA
AEG45,5420,NA,NA
AEG45,5421,NA,NA
AEG45,5422,NA,NA
AEG45,5423,NA,NA
AEG45,5424,NA,NA
AEG45,5425,NA,NA
AEG45,5426,NA,NA
AEG45,5427,NA,NA
AEG45,5428,NA,NA
AEG45,5429,NA,NA
AEG45,5430,NA,NA
AEG45,5431,NA,NA
AEG45,5432,NA,NA
